	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	KO	WT	metlin	ko15	ko16	ko18	ko19	ko21	ko22	wt15	wt16	wt18	wt19	wt21	wt22
133	M552T3829	2.39826696326731	0.733932460046948	0.495375288707507	552.303073376846	552.299987792969	552.30691669969	3829.04673214738	3828.07616944661	3829.9410661428	4	1	3	http://metlin.scripps.edu/metabo_list.php?mass_min=551.15&mass_max=551.45	160948.162458809	3343973.28888893	205746.831479032	114478.414734879	138418.83841337	88087.7398804952	154344.205427615	442038.506000004	236031.936742466	137682.735055871	331846.08255	387465.318947367
134	M207T2719	1.1177519919169	0.706060628146585	0.497151689571628	207.084964531797	207.043985870841	207.100006103516	2718.70391380679	2718.12589221027	2721.00410519882	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=205.93&mass_max=206.23	380873.049000004	460629.738315788	351750.138318178	219287.967652175	286848.560869565	235022.62605	417169.584947367	324892.46336842	277990.700681815	220972.351999999	252874.0107	236728.159999998
135	M306T2928	1.13413469799509	-0.698595199023664	0.503793060807921	306.100006103516	306.100006103516	306.143317329871	2928.05873030378	2925.77375197888	2929.23960205396	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=304.95&mass_max=305.25	215368.056842105	409645.009999996	246498.779428572	247480.004571429	265343.086105267	270333.703263157	362282.185894736	292946.1204	193570.524952381	186105.9595	467150.934999996	374561.3928
136	M310T3631	1.18925319084433	0.686311775698915	0.509373424091625	310.200012207031	310.187326513659	310.215341974532	3631.33547255922	3629.20956958109	3635.77784696353	7	5	2	http://metlin.scripps.edu/metabo_list.php?mass_min=309.05&mass_max=309.35	192388.209199998	232015.944999998	197712.638812498	85679.9340584044	131799.345882354	128400.293647058	272303.463222221	161525.214999999	118984.38324946	96963.1969553388	91084.1269019378	73092.7527013594
137	M593T3714	1.84441877930626	0.685831010544738	0.519490922329744	593.443986356743	593.343149887785	593.4660958011	3713.56369302403	3710.4121091458	3716.69346115314	11	6	5	http://metlin.scripps.edu/metabo_list.php?mass_min=592.29&mass_max=592.59	223720.860705881	2446358.71422221	213074.565882355	425769.740166672	79095.2569411759	114716.447999999	43015.1497205509	780080.987111107	329582.871529409	154498.365	255909.58336842	336012.97936842
138	M477T3291	1.1547623303097	0.669192458189303	0.519784468193826	477.133157383903	477.100006103516	477.240155204411	3290.99317473982	3285.73904630156	3304.53051477098	4	1	3	http://metlin.scripps.edu/metabo_list.php?mass_min=475.98&mass_max=476.28	189803.893957415	138366.651804879	161137.077689448	132090.486585203	66881.6109887823	68043.9115789472	150797.14	124660.7871	125916.722225996	126634.003037839	67715.6243951989	59236.1534117643
139	M569T3618	1.63711411529436	0.683744569470438	0.521863953452056	569.307764832945	569.299987792969	569.355145456041	3617.71087002081	3612.82913198714	3623.37508005319	8	4	4	http://metlin.scripps.edu/metabo_list.php?mass_min=568.16&mass_max=568.46	135591.481499999	613761.403263156	81690.2526315787	48197.6367599618	63009.3581666664	41198.2617995966	62385.2486274697	78086.0329444453	93720.1606499999	56833.0466963917	117895.089722222	191801.156055558
140	M518T3421	1.09911301365567	0.666254093482496	0.522235606398954	518.197229857381	518.100036621094	518.202373267029	3421.32281847696	3374.59322004776	3465.03677635071	14	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=517.05&mass_max=517.35	901301.459809525	1211914.85008695	1259788.4090909	1089064.38781817	833408.718409093	551554.74536842	861712.009565221	896020.551391308	1159243.20945455	1015156.2795	715896.856380953	671744.854857143
141	M585T3714	1.86521691767732	0.677287158312174	0.524688427554651	584.990900591831	584.856859761332	585.06271561809	3713.56369302403	3712.84534515562	3714.30813638496	5	2	3	http://metlin.scripps.edu/metabo_list.php?mass_min=583.84&mass_max=584.14	46602.7954627219	420505.267055554	40575.5648146239	67678.425	9922.75044110028	5271.23582275984	37485.065993586	117488.204166666	88232.9484705876	22677.6829495115	47924.758588235	2806.54581622537
142	M520T3215	1.06144624084968	0.656560325463672	0.526601365687357	520.200012207031	520.196832700427	520.200012207031	3215.01384758965	3200.80981888436	3231.70673474702	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=519.05&mass_max=519.35	1023937.23842105	823155.875249999	788899.449055552	648773.970736841	720775.2813	735121.50673684	805882.166947366	768495.301649999	747417.298210524	836165.463473682	525815.37525	782454.65565
143	M568T3618	1.7139840676544	0.667331098057209	0.531403770199137	568.299987792969	568.299987792969	568.317739356507	3618.33556921002	3614.28534919939	3623.37508005319	11	6	5	http://metlin.scripps.edu/metabo_list.php?mass_min=567.15&mass_max=567.45	327279.961555559	1822905.46789473	181116.053789476	118455.561157894	166357.035157894	104334.628235293	167756.950752789	245649.788421052	228253.684999997	99104.8017777773	296017.619473683	550424.853368428
144	M523T3443	1.05848731484684	0.64445434216532	0.534280563506089	523.200012207031	523.200012207031	523.200012207031	3442.76362488204	3419.81956179599	3466.01626325867	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=522.05&mass_max=522.35	4490686.12000003	4390354.96838096	4056525.6744	3472353.90171429	3249434.05927269	3543390.22019048	4369192.04000003	4146010.52000003	4063380.07771429	3365962.17904762	3170222.32000001	2805897.02095238
145	M426T3615	1.56017674572097	0.643925732413944	0.535667889871941	426.200012207031	426.200012207031	426.200012207031	3615.22615365135	3576.86391750796	3647.42526171155	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=425.05&mass_max=425.35	20568.0693539006	92163.9867760263	312162.68882687	10283077.7122051	6937764.43830303	6091112.20855176	22656.9498510352	57182.3893188674	415535.710160474	2195522.99673017	7670588.81383781	4852718.30571431
146	M462T3260	1.48492767324112	0.638985132255632	0.537445555578658	462.198702845658	462.100006103516	462.200012207031	3260.13152759917	3228.05429467457	3285.32289996561	6	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=461.05&mass_max=461.35	69927.2655800025	57964.8624386804	84126.2306338945	743806.708479996	914624.248333338	949825.104999992	20036.4116341091	6819.13919477711	96439.8251406182	152585.331234234	803904.302400005	819482.187909082
147	M344T2686	1.06372470060133	0.638379240060438	0.538732165122211	344	344	344.009091672383	2685.63854040982	2684.68223939365	2687.83611271397	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=342.85&mass_max=343.15	4426345.38367998	4808488.3033846	3954886.76207407	3374426.07171428	3500474.55514285	3862062.16338464	4933534.99015383	3982326.32769229	3276619.29422222	2910182.54628571	3298613.41107691	4092027.59644448
148	M345T2686	1.06398334061371	0.628439825260864	0.544572888707035	345.015424623083	345	345.047905564364	2686.08608918112	2685.42200955652	2687.15362258026	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=343.87&mass_max=344.17	703795.376159996	744691.642961536	602322.945185184	508404.360115383	553315.795724136	600422.533615389	763241.946719996	611646.437769228	486979.557919997	458777.105178571	524993.430296295	644033.316807697
149	M364T3733	1.23833007724673	0.627907114357224	0.545771067894092	364.200012207031	364.200012207031	364.217796381954	3733.01659543217	3719.11940377848	3737.41982254016	7	5	2	http://metlin.scripps.edu/metabo_list.php?mass_min=363.05&mass_max=363.35	382350.35655556	233404.075263161	217897.202687498	111160.064097462	187667.23905	160307.879294117	371077.150000002	308697.815000001	131507.561708849	58070.84200051	68378.1532419551	106244.426547119
150	M508T3846	2.62370324746951	0.646693176569387	0.545871077164547	508.300018310547	508.300018310547	508.300018310547	3845.89977303143	3843.22331975959	3848.75178487774	4	1	3	http://metlin.scripps.edu/metabo_list.php?mass_min=507.15&mass_max=507.45	2339.48557533501	2015836.23777777	0	81570.6218255927	0	0	18337.6883433407	195328.718933335	165724.645086856	60192.8075479191	206123.097176473	154591.760842105
151	M283T3651	1.21729216839774	0.627224893585738	0.546053945815174	283.131376656269	283.100006103516	283.176041914486	3651.38183091411	3647.28600586271	3654.64785613425	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=281.98&mass_max=282.28	634718.214999999	713218.13775	349148.700952381	232624.854102181	232889.132703547	201893.157818654	623568.335172414	269530.750562502	375755.005593175	250807.289303711	226882.383731046	195875.861517953
152	M430T2688	1.07026853614058	0.619008485333638	0.549862210676789	430.100006103516	430.100006103516	430.116097110411	2687.63524702499	2686.94709087135	2688.79897784551	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=428.95&mass_max=429.25	1911680.01791999	2124743.95496298	2487771.1712	3076213.27122579	2957369.11062068	3015873.97428571	2006604.23167999	1906550.55881483	2222892.7003871	2633887.04441379	2700539.93057143	3080688.13896297
153	M312T3869	1.31496736953033	0.62657057308693	0.551322326031376	312.20247765531	312.19059318318	312.218933956837	3869.23746194427	3862.00954230535	3893.229179405	4	3	1	http://metlin.scripps.edu/metabo_list.php?mass_min=311.05&mass_max=311.35	219733.398857143	458436.955419356	176647.374227271	78516.2588953862	81380.8907390392	49710.0998092751	205753.020210529	229202.600086033	114956.920615593	105853.786842482	78771.4562301501	74930.9546407572
154	M304T2925	1.0739615912637	-0.611167950575066	0.555455245498164	304.100006103516	304.100006103516	304.142272643449	2924.90150565188	2922.37283583302	2929.56759628876	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=302.95&mass_max=303.25	1948205.59866666	1198308.81915	1243865.55189473	1045968.56747368	1419171.7776	1626956.84294736	1675019.50652631	1672881.4716	1125530.49168422	1313723.88165	1820963.30040003	1501736.01431579
155	M401T3329	1.20858036288251	0.609883073508882	0.556100547569546	401.100006103516	401.089489228825	401.100006103516	3329.34986954382	3323.83441061839	3337.31596352888	5	4	1	http://metlin.scripps.edu/metabo_list.php?mass_min=399.95&mass_max=400.25	126617.588167745	168282.885	240788.109176469	363286.882105268	205112.030000001	59093.961143136	129294.101783684	72466.4533206467	188115.666461976	217027.624270618	71381.7005864158	284150.623578947
156	M450T3632	1.24089164614262	-0.612073739608772	0.556331464244823	450.191328741452	450.169991797074	450.200012207031	3631.79575688325	3628.96391729039	3633.35457782487	4	3	1	http://metlin.scripps.edu/metabo_list.php?mass_min=449.04&mass_max=449.34	252000.344842108	212278.850736842	159501.000736842	70081.1833832229	74516.7770072145	98726.9699075401	394726.374095238	165870.946169325	219273.995123156	100340.471390191	82615.1406465018	113156.580518053
157	M571T3720	1.79000350970932	0.6197179026565	0.558065335319485	571.414146581606	571.274183570362	571.441272304891	3719.69483017939	3716.15474693424	3722.6164667204	11	5	6	http://metlin.scripps.edu/metabo_list.php?mass_min=570.26&mass_max=570.56	172301.948277777	2219742.2391111	264564.815	259821.466333332	46011.931942173	86854.0312500007	83754.0868235288	814670.817882361	304004.38	173383.324888888	242164.970000001	85536.6399999999
158	M283T3882	1.31049343940263	-0.599262984144404	0.569820881385031	283.200012207031	283.179160123574	283.200012207031	3882.06129186793	3875.24452012115	3883.56511753846	11	6	5	http://metlin.scripps.edu/metabo_list.php?mass_min=282.05&mass_max=282.35	414367.554944449	880917.95504762	1102490.17295238	485863.612954547	488737.758476191	479697.692045456	176282.563758968	2341040.004	806746.587818184	671217.807869564	573786.613826089	479045.105999995
159	M322T3505	1.12768353955498	-0.582731885406684	0.573039290016034	322.148665499173	322.100006103516	322.199069149345	3504.61999535616	3500.58480748505	3507.28845255745	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=321&mass_max=321.3	648546.052235301	1058978.4797647	1722624.64941175	1324834.36378947	650881.4844	937782.190947366	1401260.84894117	1450700.3701111	1509039.62368421	1351949.24577779	536634.537157893	904041.925684208
160	M379T3331	1.12089007889856	0.578302512669733	0.576007590582361	379.128802419034	379.100006103516	379.169123306715	3330.61059070096	3324.78176913619	3336.9271715908	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=377.98&mass_max=378.28	606273.861176477	1073198.75	1271171.50838888	1839451.65642105	1075704.37635	1466693.7128421	798946.392388898	777467.417578945	1171788.14649999	1529429.32294739	740580.850285715	1523458.64000001
161	M535T3520	1.49323557285648	0.582964238510508	0.578110116847875	535.358504374716	535.318861578764	535.430586935146	3519.99422016589	3515.83246348056	3521.73547072107	8	4	4	http://metlin.scripps.edu/metabo_list.php?mass_min=534.21&mass_max=534.51	431006.044277776	839619.298499996	51407.1199999999	161630.59211111	31985.1868605508	26787.6774053827	449265.605793104	233339.476444443	105872.493427124	46040.7350000007	86657.713137223	111772.793647058
162	M420T3881	1.27354294798112	-0.567354667947888	0.583151515709775	420.212720269475	420.196088280332	420.229478770445	3880.72105955585	3879.43851697754	3883.11177806882	4	1	3	http://metlin.scripps.edu/metabo_list.php?mass_min=419.06&mass_max=419.36	43928.496153368	224957.174240323	120918.025812499	138779.315745343	42647.5966029057	21817.4161104118	44433.8513138349	107860.665944446	260905.972833332	202773.7014	87115.2564410393	52182.6816933991
163	M594T3614	1.67326895421484	-0.581225750000576	0.583559949648556	594.315296047056	594.287506567754	594.345506654278	3613.6766123875	3612.82913198714	3617.74496729498	9	5	4	http://metlin.scripps.edu/metabo_list.php?mass_min=593.17&mass_max=593.47	574791.939529418	486174.015529408	164187.36847059	37392.6522580005	689400.004421051	247692.55	174772.995555558	41078.4952906078	197940.019764705	59341.2921164178	573244.915894735	2634209.14447057
164	M231T2516	1.29698263362592	0.567341567762582	0.586364233252808	231.023605776905	231	231.081232893093	2516.41542302453	2505.29165492636	2541.04461910607	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=229.87&mass_max=230.17	0	70796.2075625006	222609.068315789	286232.145931036	435094.492105262	100076.188187501	0	73142.0488750006	165382.595000001	240261.211545452	201316.153866668	179437.720235293
165	M519T3732	2.00740479046806	0.576097961931911	0.587791643324976	518.984143884581	518.855633970539	519	3732.00405083754	3731.44186776055	3732.9990256606	5	1	4	http://metlin.scripps.edu/metabo_list.php?mass_min=517.83&mass_max=518.13	21311.6918759873	697415.664842103	33346.5757075221	38521.1807632961	3842.04409683059	0	59405.8349999999	170072.220210526	50652.3320625004	10377.3161566049	64339.5609444441	40906.0789765217
166	M580T3581	1.14144554184526	-0.560640048166994	0.588619056065441	580.197462765879	580.180720906359	580.228779726385	3580.7301080793	3574.71393165501	3587.34490293539	9	4	5	http://metlin.scripps.edu/metabo_list.php?mass_min=579.05&mass_max=579.35	421946.51385	133169.846620976	179379.989618361	237191.64675	539466.436045456	426974.373409092	469043.6841	421423.82055	139280.637452406	379293.338318183	402913.197272728	400313.807772723
167	M536T3925	1.61532231418666	0.559462030947754	0.588810864951453	536.033263649113	536.015828569894	536.067906920068	3925.3915598137	3923.47967098495	3931.4401711685	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=534.88&mass_max=535.18	3175.27227777776	5075.11483333339	480678.945888887	210974.0394	139962.8682	14369.2898823528	2012.5143529412	7837.24177777787	25003.1173888888	379791.672388893	97716.6960555567	16471.625
168	M270T3880	1.29202229244164	-0.565191431261617	0.588889146554966	270.17665485582	270.100006103516	270.200012207031	3879.76713369754	3875.24452012115	3883.1375598137	8	5	3	http://metlin.scripps.edu/metabo_list.php?mass_min=269.03&mass_max=269.33	130223.450117648	235715.8989	207683.26552381	74064.1257222219	72738.4658823524	69946.3661030799	88392.0742732849	468060.8955	162845.814857143	131648.489142855	97975.5848682464	72254.8320164683
169	M532T3489	1.27331067616707	-0.559568387553538	0.591023011662922	532.200012207031	532.189763834043	532.200012207031	3488.54011058587	3487.89508390009	3491.74602089085	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=531.05&mass_max=531.35	3416165.85142857	2821638.08472728	2683680.02	1201967.39080001	862777.380807689	669078.176000001	5061891.10776473	4887450.44266665	2196042.66580645	1109154.82900001	972781.6687826	613506.000545456
170	M533T3489	1.25937677344235	-0.558750508243266	0.591706519619518	533.200012207031	533.172220996646	533.212783025002	3488.71566523085	3486.4109878203	3490.55483443663	11	6	5	http://metlin.scripps.edu/metabo_list.php?mass_min=532.05&mass_max=532.35	1058079.95428572	892119.553136366	835934.286424243	415531.059290322	278404.522541665	242518.182260871	1563205.30141177	1526934.67345454	661848.774580644	437741.71739394	316320.333041665	182089.507691527
171	M240T3681	1.11873237258385	-0.555473088218678	0.5942381661851	240.158620309802	240.100006103516	240.199996948242	3680.61294000712	3679.99676153788	3691.08065863575	8	4	4	http://metlin.scripps.edu/metabo_list.php?mass_min=239.01&mass_max=239.31	112440.555	150425.901841479	193768.652319999	170641.491708332	95008.2274710705	146563.042791667	131957.743697178	270872.932846156	176425.150681816	187062.973090908	75235.9352499993	130453.504720483
172	M302T2791	1.11095787284274	0.548193865092153	0.595584465439295	302.002672858962	302	302.017501080938	2791.10272736525	2790.31763590233	2792.43782805057	9	5	4	http://metlin.scripps.edu/metabo_list.php?mass_min=300.85&mass_max=301.15	494305.840736848	319649.88968421	450510.293739132	215895.469446701	350811.965000002	251603.2713	525006.2961	305139.005000001	301177.067227273	206337.265109879	273710.044628266	263387.935000002
173	M580T2792	1.17088753191438	0.543017049005075	0.599451658910256	580.111165339538	580.100036621094	580.142696041262	2791.54953753068	2789.01024454686	2792.63073317212	10	5	5	http://metlin.scripps.edu/metabo_list.php?mass_min=578.96&mass_max=579.26	549471.191294123	325727.536666665	469956.824631578	140457.747254063	351453.615000002	260395.800944443	637791.543388896	322001.880000001	250390.43505	148001.141999339	171472.527722221	261686.780000001
174	M544T3389	1.38628365285362	-0.543546177690766	0.600981104229633	544.100036621094	544.100036621094	544.100036621094	3388.7631574354	3366.77866485526	3429.22943165598	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=542.95&mass_max=543.25	104050.170461539	18579.5829553586	143469.958133334	32448.8793345382	60093.4400000004	0	253294.556315789	71048.4168876023	85090.1201333323	49123.7849999998	38622.7063050574	0
175	M396T3331	1.13719778125224	0.540417483404772	0.601013893181627	396.195390115596	396.161830289012	396.200012207031	3330.61059070096	3324.78176913619	3336.9271715908	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=395.05&mass_max=395.35	212417.290588237	418476.315999999	493690.08165	794110.40325	372788.871619048	603055.04745	289612.708941179	297155.8359	428490.414210525	650558.01073685	264918.504999998	614589.585000004
176	M307T2625	1.15373060586409	0.537639697803701	0.602884016634996	306.992923318396	306.955073888429	307	2624.87053254995	2623.33256153852	2625.80441313191	10	5	5	http://metlin.scripps.edu/metabo_list.php?mass_min=305.84&mass_max=306.14	349067.118111109	420085.7883	226991.30265	115369.57515626	197855.364571429	175941.336380953	338093.36295	319222.440000001	184048.866692307	79471.443731279	184966.135350003	181595.7605
177	M566T3580	1.12783847475532	-0.537003767872799	0.606775331802437	566.200012207031	566.18682546308	566.219365106788	3579.94899086771	3574.71393165501	3587.34490293539	11	5	6	http://metlin.scripps.edu/metabo_list.php?mass_min=565.05&mass_max=565.35	721879.102818174	161540.009580145	330110.363739132	398129.634000002	864560.703590911	731744.782458337	759720.627	695894.597545456	344389.680761905	557875.850869571	627906.712272729	632278.428782603
178	M483T3745	1.71306823181768	0.538516923454061	0.609590842114913	483.321328065878	483.27419758399	483.388516328822	3744.57365648348	3743.87293024869	3749.08124141115	5	2	3	http://metlin.scripps.edu/metabo_list.php?mass_min=482.17&mass_max=482.47	30047.0874130248	994333.129052629	118948.048941178	50490.5220382683	41492.5023520184	42217.4325270124	7333.16369054576	353002.216235292	144336.660736844	61722.1109151887	57238.5653689684	122122.004666666
179	M281T2791	1.09227845060611	-0.52151737156627	0.614044473108115	281.068591106458	281	281.094594835068	2790.90567004651	2789.22538329577	2800.7908273244	11	5	6	http://metlin.scripps.edu/metabo_list.php?mass_min=279.92&mass_max=280.22	403697.763722227	310305.50309392	364608.3108	113534.49	300199.865000002	269089.570105262	476559.337578946	315518.085000001	286027.47645	266741.438476191	283748.90925	295382.795000001
180	M541T3726	1.69669441777382	0.531344715616583	0.615397354985165	541.000692739016	540.956533840552	541.052082704734	3726.05513176718	3725.23188566832	3726.66781318475	4	1	3	http://metlin.scripps.edu/metabo_list.php?mass_min=539.85&mass_max=540.15	27308.9538822432	592624.116833331	48305.8605659151	36679.8171224271	27846.5157580364	17484.1592396982	121987.419444444	155577.386999999	23695.9185130803	0	81448.8600000001	59473.4124887862
181	M527T3733	1.50745039519032	0.521707768096305	0.619281824725111	527.317907768424	527.229787180165	527.347391282177	3732.57004398199	3728.32288130277	3735.99858947507	9	5	4	http://metlin.scripps.edu/metabo_list.php?mass_min=526.17&mass_max=526.47	103279.615250001	1883395.37852631	428401.611954547	319426.63935	24765.1121285347	109165.345187499	46917.5222004383	819568.590000002	404886.313052637	176596.087479851	250290.431999998	204578.927444443
182	M348T3498	1.08017740440326	-0.512811384818922	0.621111545345391	348.173981858848	348.126816105981	348.191288010139	3497.83937040669	3495.86851020728	3499.45049677627	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=347.02&mass_max=347.32	221323.833000003	202071.234999997	204324.223263157	187851.587263157	128782.8654	140879.9289	284864.7186	223959.324999998	150425.589888888	215002.2207	121967.757695652	176025.280000002
183	M323T3505	1.10180380083308	-0.506378132774226	0.623692295124639	323.14394325296	323.100006103516	323.193599999353	3504.80283252503	3500.58480748505	3507.28845255745	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=321.99&mass_max=322.29	158127.916235296	277326.355764704	397502.883529409	307340.01368421	155371.3659	230601.254526315	323742.511058821	330337.862999998	354443.364526315	313828.285473688	136403.942526315	222893.888736842
184	M448T3872	1.14744640540171	-0.50672709882124	0.623699929474862	448.200012207031	448.195263286512	448.200012207031	3872.17304920585	3861.30311423449	3876.31974028911	7	3	4	http://metlin.scripps.edu/metabo_list.php?mass_min=447.05&mass_max=447.35	480186.858666667	1308570.85564902	1132937.72244444	641308.648142967	504617.274949337	591727.546758621	506906.855619048	1432046.08581819	1418936.49706667	585037.100858025	593961.051755605	809465.563285718
185	M296T2727	1.09853414843816	0.505603564657103	0.624867664341098	296.094032800912	296.070257849072	296.115236904827	2727.24806247878	2725.65190434326	2729.3377401218	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=294.94&mass_max=295.24	136683.812722224	202807.78926316	172459.05495	134822.00745	84668.4898499999	84544.5586666663	180084.753473687	102759.465	149853.3522	126363.644952381	86857.5000000002	96876.32088889
186	M465T3465	1.07633545903341	0.496738095106595	0.63020059386539	465.200012207031	465.100006103516	465.200012207031	3465.2212465419	3430.79121162175	3467.63143324323	13	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=464.05&mass_max=464.35	2655185.84685715	2583915.22945455	2123612.1108	1673537.35163637	1500152.90763637	1540065.50836364	2225149.45219048	2315741.41561905	2326307.97409524	1657923.072	1367031.61418182	1327832.63272728
187	M416T2688	1.09906068100489	0.486550195678312	0.63725064387791	416.100006103516	416.084739743822	416.103331655494	2687.64593880025	2685.60234061349	2690.9194658275	9	4	5	http://metlin.scripps.edu/metabo_list.php?mass_min=414.95&mass_max=415.25	439237.663333332	508248.313677421	418352.632558826	224249.850519345	247243.748466852	263207.048766667	470797.966344828	408736.973156251	322456.686766664	195945.303000001	273502.993471085	239773.255592591
188	M464T3465	1.06998263623911	0.482975087571746	0.639540306126842	464.200012207031	464.138768858392	464.200012207031	3465.22131056383	3462.46689832151	3467.63143324323	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=463.05&mass_max=463.35	9624482.18209525	9579511.7104762	8022734.95439999	6292707.26654547	5782601.98539133	5812679.36909092	8298241.37752382	8508758.77180953	8752916.3824762	6446999.26509093	5184218.6629091	4972837.12254547
189	M448T3404	1.42300526172604	0.480275514435069	0.641558060512712	448.200012207031	448.200012207031	448.200012207031	3404.41505593209	3373.06075954868	3417.68016634995	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=447.05&mass_max=447.35	9288.10945102397	2959.15743464296	16411.265582133	1175355.33035294	1012971.60295455	604947.264136365	13857.2812793991	3169.7206346522	33211.8140940996	94295.8275925145	1078385.138	760159.83575
190	M595T3614	1.46996157497807	-0.485340186393692	0.644590090617364	595.308389259301	595.306707594479	595.341126825722	3613.5357932933	3610.37262433881	3615.22615365135	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=594.16&mass_max=594.46	234262.304470591	339975.426105267	65930.6136339562	29516.3365920931	276909.612105262	99239.6635669759	75194.871496726	35720.9481263942	103487.2952189	24968.3025247527	256556.992222221	1041407.32023529
191	M397T3329	1.13330509560915	0.473998564954608	0.645758018102837	397.173438368425	397.146186374726	397.175188704086	3329.34986954382	3324.78176913619	3332.06441100085	7	4	3	http://metlin.scripps.edu/metabo_list.php?mass_min=396.02&mass_max=396.32	57255.580635778	97684.5475379613	133878.117473684	210330.84495	114604.592761905	162646.81845	66293.1976110973	71171.4480203728	118164.480947368	185109.799473687	60883.4143644702	183453.995000001
192	M544T3213	1.05165840453159	0.469047411989321	0.651065141523254	544.200012207031	544.100036621094	544.200012207031	3213.33711865796	3197.65594235901	3256.16008767389	14	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=543.05&mass_max=543.35	3224455.11663157	2828155.31999997	2788004.86577781	2437816.512	2267362.15800003	2387387.5632	3111678.74947368	3239416.01347368	2669599.89726315	2259496.92000001	1798415.5008	2071922.28000001
193	M344T2950	1.28896412956157	-0.465939175512824	0.65126928171812	344.147965622258	344.110824679308	344.182011603378	2949.94849692949	2922.02034419154	2982.28187992537	5	2	3	http://metlin.scripps.edu/metabo_list.php?mass_min=343&mass_max=343.3	49364.4803327215	781070.545071428	669103.342879997	169687.129981538	93533.3513733791	48504.6175333333	105418.591568803	706044.223680005	695608.329583337	623623.088423082	143385.256707426	60574.1484078805
194	M560T3646	1.25495869879448	0.462914548228241	0.653424687740111	560.200012207031	560.167922543134	560.238497931319	3645.75930794419	3644.90973590914	3646.67050772699	7	4	3	http://metlin.scripps.edu/metabo_list.php?mass_min=559.05&mass_max=559.35	338370.3591	279364.344380953	177430.9011	77880.6600000005	47114.190449523	38010.2014976137	105094.421057569	346637.98995	146659.28925	85325.7688499999	57329.0035637294	22461.2486971525
195	M257T3653	1.09491940776822	-0.462855092173796	0.653443350324276	257.13144127998	257.100006103516	257.15437105552	3653.47794708229	3648.40661466443	3659.9977054281	9	4	5	http://metlin.scripps.edu/metabo_list.php?mass_min=255.98&mass_max=256.28	188817.159789473	224010.0729	227798.269999998	131171.360090909	125507.427405192	78885.4568112459	257809.429473684	220890.756105266	190701.967238095	145974.265136362	108515.637015941	144957.044681819
196	M498T3421	1.03424995868493	-0.463245087134494	0.654712177401584	498.200012207031	498.200012207031	498.208419194431	3421.33288130762	3394.47768604487	3449.99874429595	12	6	6	http://metlin.scripps.edu/metabo_list.php?mass_min=497.05&mass_max=497.35	1540413.92761905	1479781.41257143	1492764.25752381	1334981.34509089	1338427.48466666	975537.557217383	1621941.68685714	1414278.76571429	1462692.13257143	1409310.42618182	1291691.56899999	1241536.34713044
197	M381T3155	1.10898134326208	0.454993431001734	0.658858922136843	381.105206321437	381.100006103516	381.122116809111	3154.52117097725	3153.24812303769	3161.88162206853	10	5	5	http://metlin.scripps.edu/metabo_list.php?mass_min=379.96&mass_max=380.26	74946.1034588052	412013.018117651	365480.255444443	390842.162285715	371351.680350005	398323.5936	75905.2864509513	314270.578388887	343710.955473683	333494.979052631	302289.928526315	445468.648892857
198	M376T3719	1.12192131427056	-0.458516227563488	0.659739349287713	376.204174298982	376.193417550954	376.214351108801	3718.66446356307	3713.74832860876	3722.45259370352	10	5	5	http://metlin.scripps.edu/metabo_list.php?mass_min=375.05&mass_max=375.35	162499.439894736	219938.407619048	86023.5807735275	131973.329944444	141468.112210526	148533.849578947	115815.278555557	322572.679619048	79096.5999630337	165280.880761905	122884.362210526	193350.13409091
